都道府県名,市町村名,対象場所,URL,現在画像URL,通常画像URL
奈良県,吉野郡川上村,大滝ダム下流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=29010010,https://www.river.go.jp/e/cctv/latest/29010010/C02926.jpg,https://www.river.go.jp/e/cctv/usual/29010010/C02926_heijyou.jpg
奈良県,吉野郡川上村,大滝ダム上流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=29010011,https://www.river.go.jp/e/cctv/latest/29010011/C02925.jpg,https://www.river.go.jp/e/cctv/usual/29010011/C02925_heijyou.jpg
和歌山県,和歌山市,青岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010004,https://www.river.go.jp/e/cctv/latest/30010004/C02857.jpg,https://www.river.go.jp/e/cctv/usual/30010004/C02857_heijyou.jpg
和歌山県,和歌山市,湊河口,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010005,https://www.river.go.jp/e/cctv/latest/30010005/C03342.jpg,https://www.river.go.jp/e/cctv/usual/30010005/C03342_heijyou.jpg
和歌山県,和歌山市,青岸クリーンセンター,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010006,https://www.river.go.jp/e/cctv/latest/30010006/C03902.jpg,https://www.river.go.jp/e/cctv/usual/30010006/C03902_heijyou.jpg
和歌山県,和歌山市,湊右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010008,https://www.river.go.jp/e/cctv/latest/30010008/C03343.jpg,https://www.river.go.jp/e/cctv/usual/30010008/C03343_heijyou.jpg
和歌山県,和歌山市,湊,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010009,https://www.river.go.jp/e/cctv/latest/30010009/C02861.jpg,https://www.river.go.jp/e/cctv/usual/30010009/C02861_heijyou.jpg
和歌山県,和歌山市,湊紺屋町,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010010,https://www.river.go.jp/e/cctv/latest/30010010/C03133.jpg,https://www.river.go.jp/e/cctv/usual/30010010/C03133_heijyou.jpg
和歌山県,和歌山市,和歌山市北島,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010011,https://www.river.go.jp/e/cctv/latest/30010011/C03134.jpg,https://www.river.go.jp/e/cctv/usual/30010011/C03134_heijyou.jpg
和歌山県,和歌山市,紀の国大橋下流左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010012,https://www.river.go.jp/e/cctv/latest/30010012/C03960.jpg,https://www.river.go.jp/e/cctv/usual/30010012/C03960_heijyou.jpg
和歌山県,和歌山市,六十谷,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010013,https://www.river.go.jp/e/cctv/latest/30010013/C02862.jpg,https://www.river.go.jp/e/cctv/usual/30010013/C02862_heijyou.jpg
和歌山県,和歌山市,直川,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010014,https://www.river.go.jp/e/cctv/latest/30010014/C03135.jpg,https://www.river.go.jp/e/cctv/usual/30010014/C03135_heijyou.jpg
和歌山県,和歌山市,松島,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010015,https://www.river.go.jp/e/cctv/latest/30010015/C03336.jpg,https://www.river.go.jp/e/cctv/usual/30010015/C03336_heijyou.jpg
和歌山県,和歌山市,岩瀬,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010016,https://www.river.go.jp/e/cctv/latest/30010016/C03959.jpg,https://www.river.go.jp/e/cctv/usual/30010016/C03959_heijyou.jpg
和歌山県,和歌山市,川辺,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010017,https://www.river.go.jp/e/cctv/latest/30010017/C02863.jpg,https://www.river.go.jp/e/cctv/usual/30010017/C02863_heijyou.jpg
和歌山県,橋本市,大野,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010037,https://www.river.go.jp/e/cctv/latest/30010037/C02848.jpg,https://www.river.go.jp/e/cctv/usual/30010037/C02848_heijyou.jpg
和歌山県,橋本市,小田２,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010038,https://www.river.go.jp/e/cctv/latest/30010038/C03965.jpg,https://www.river.go.jp/e/cctv/usual/30010038/C03965_heijyou.jpg
和歌山県,橋本市,小田,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010039,https://www.river.go.jp/e/cctv/latest/30010039/C02860.jpg,https://www.river.go.jp/e/cctv/usual/30010039/C02860_heijyou.jpg
和歌山県,橋本市,伏原,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010041,https://www.river.go.jp/e/cctv/latest/30010041/C03141.jpg,https://www.river.go.jp/e/cctv/usual/30010041/C03141_heijyou.jpg
和歌山県,橋本市,神野々,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010042,https://www.river.go.jp/e/cctv/latest/30010042/C03335.jpg,https://www.river.go.jp/e/cctv/usual/30010042/C03335_heijyou.jpg
和歌山県,橋本市,南馬場,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010043,https://www.river.go.jp/e/cctv/latest/30010043/C03334.jpg,https://www.river.go.jp/e/cctv/usual/30010043/C03334_heijyou.jpg
和歌山県,橋本市,市脇,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010044,https://www.river.go.jp/e/cctv/latest/30010044/C03142.jpg,https://www.river.go.jp/e/cctv/usual/30010044/C03142_heijyou.jpg
和歌山県,橋本市,東家,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010045,https://www.river.go.jp/e/cctv/latest/30010045/C03332.jpg,https://www.river.go.jp/e/cctv/usual/30010045/C03332_heijyou.jpg
和歌山県,橋本市,清水,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010046,https://www.river.go.jp/e/cctv/latest/30010046/C02851.jpg,https://www.river.go.jp/e/cctv/usual/30010046/C02851_heijyou.jpg
和歌山県,橋本市,向副,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010047,https://www.river.go.jp/e/cctv/latest/30010047/C03330.jpg,https://www.river.go.jp/e/cctv/usual/30010047/C03330_heijyou.jpg
和歌山県,橋本市,隅田,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010048,https://www.river.go.jp/e/cctv/latest/30010048/C02877.jpg,https://www.river.go.jp/e/cctv/usual/30010048/C02877_heijyou.jpg
和歌山県,新宮市,熊野川０．８左,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088106,https://www.river.go.jp/e/cctv/latest/22088106/C02882.jpg,https://www.river.go.jp/e/cctv/usual/22088106/C02882_heijyou.jpg
和歌山県,新宮市,熊野川１．６左,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088108,https://www.river.go.jp/e/cctv/latest/22088108/C02884.jpg,https://www.river.go.jp/e/cctv/usual/22088108/C02884_heijyou.jpg
和歌山県,新宮市,船町樋管,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088110,https://www.river.go.jp/e/cctv/latest/22088110/C03284.jpg,https://www.river.go.jp/e/cctv/usual/22088110/C03284_heijyou.jpg
和歌山県,新宮市,北山川合流地点,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088112,https://www.river.go.jp/e/cctv/latest/22088112/C04038.jpg,https://www.river.go.jp/e/cctv/usual/22088112/C04038_heijyou.jpg
和歌山県,新宮市,市田川排水機場03,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088114,https://www.river.go.jp/e/cctv/latest/22088114/C03161.jpg,https://www.river.go.jp/e/cctv/usual/22088114/C03161_heijyou.jpg
和歌山県,新宮市,市田川排水機場05,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088116,https://www.river.go.jp/e/cctv/latest/22088116/C03163.jpg,https://www.river.go.jp/e/cctv/usual/22088116/C03163_heijyou.jpg
和歌山県,新宮市,市田川排水機場07,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088118,https://www.river.go.jp/e/cctv/latest/22088118/C03165.jpg,https://www.river.go.jp/e/cctv/usual/22088118/C03165_heijyou.jpg
和歌山県,新宮市,市田川排水機場01,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088120,https://www.river.go.jp/e/cctv/latest/22088120/C03441.jpg,https://www.river.go.jp/e/cctv/usual/22088120/C03441_heijyou.jpg
和歌山県,新宮市,市田川1.1k,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088122,https://www.river.go.jp/e/cctv/latest/22088122/C03989.jpg,https://www.river.go.jp/e/cctv/usual/22088122/C03989_heijyou.jpg
和歌山県,新宮市,下田水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088124,https://www.river.go.jp/e/cctv/latest/22088124/C02886.jpg,https://www.river.go.jp/e/cctv/usual/22088124/C02886_heijyou.jpg
和歌山県,新宮市,高岡橋上流左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088104,https://www.river.go.jp/e/cctv/latest/22088104/C03260.jpg,https://www.river.go.jp/e/cctv/usual/22088104/C03260_heijyou.jpg
和歌山県,新宮市,弁慶橋陸閘,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088128,https://www.river.go.jp/e/cctv/latest/22088128/C03173.jpg,https://www.river.go.jp/e/cctv/usual/22088128/C03173_heijyou.jpg
和歌山県,新宮市,相野谷川1.4左,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088130,https://www.river.go.jp/e/cctv/latest/22088130/C02887.jpg,https://www.river.go.jp/e/cctv/usual/22088130/C02887_heijyou.jpg
和歌山県,新宮市,高岡第2陸閘,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088132,https://www.river.go.jp/e/cctv/latest/22088132/C03175.jpg,https://www.river.go.jp/e/cctv/usual/22088132/C03175_heijyou.jpg
和歌山県,新宮市,鮒田水門01,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088134,https://www.river.go.jp/e/cctv/latest/22088134/C03166.jpg,https://www.river.go.jp/e/cctv/usual/22088134/C03166_heijyou.jpg
和歌山県,新宮市,鮒田水門03,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088136,https://www.river.go.jp/e/cctv/latest/22088136/C03168.jpg,https://www.river.go.jp/e/cctv/usual/22088136/C03168_heijyou.jpg
和歌山県,新宮市,大里陸閘,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088138,https://www.river.go.jp/e/cctv/latest/22088138/C03179.jpg,https://www.river.go.jp/e/cctv/usual/22088138/C03179_heijyou.jpg
和歌山県,新宮市,大里第４樋門,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088140,https://www.river.go.jp/e/cctv/latest/22088140/C03181.jpg,https://www.river.go.jp/e/cctv/usual/22088140/C03181_heijyou.jpg
和歌山県,新宮市,相野谷川5.3左,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22088142,https://www.river.go.jp/e/cctv/latest/22088142/C02891.jpg,https://www.river.go.jp/e/cctv/usual/22088142/C02891_heijyou.jpg
和歌山県,紀の川市,調月北島,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010022,https://www.river.go.jp/e/cctv/latest/30010022/C02880.jpg,https://www.river.go.jp/e/cctv/usual/30010022/C02880_heijyou.jpg
和歌山県,紀の川市,段,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010024,https://www.river.go.jp/e/cctv/latest/30010024/C03337.jpg,https://www.river.go.jp/e/cctv/usual/30010024/C03337_heijyou.jpg
和歌山県,紀の川市,竹房,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010025,https://www.river.go.jp/e/cctv/latest/30010025/C02865.jpg,https://www.river.go.jp/e/cctv/usual/30010025/C02865_heijyou.jpg
和歌山県,紀の川市,竹房上流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010026,https://www.river.go.jp/e/cctv/latest/30010026/C03338.jpg,https://www.river.go.jp/e/cctv/usual/30010026/C03338_heijyou.jpg
和歌山県,紀の川市,上田井,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010027,https://www.river.go.jp/e/cctv/latest/30010027/C03137.jpg,https://www.river.go.jp/e/cctv/usual/30010027/C03137_heijyou.jpg
和歌山県,紀の川市,松井,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010028,https://www.river.go.jp/e/cctv/latest/30010028/C03138.jpg,https://www.river.go.jp/e/cctv/usual/30010028/C03138_heijyou.jpg
和歌山県,紀の川市,荒見,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010029,https://www.river.go.jp/e/cctv/latest/30010029/C02843.jpg,https://www.river.go.jp/e/cctv/usual/30010029/C02843_heijyou.jpg
和歌山県,紀の川市,名手西野,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010030,https://www.river.go.jp/e/cctv/latest/30010030/C02844.jpg,https://www.river.go.jp/e/cctv/usual/30010030/C02844_heijyou.jpg
和歌山県,紀の川市,北涌,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010031,https://www.river.go.jp/e/cctv/latest/30010031/C03140.jpg,https://www.river.go.jp/e/cctv/usual/30010031/C03140_heijyou.jpg
和歌山県,紀の川市,穴伏,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010032,https://www.river.go.jp/e/cctv/latest/30010032/C03964.jpg,https://www.river.go.jp/e/cctv/usual/30010032/C03964_heijyou.jpg
和歌山県,紀の川市,貴志,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010002,https://www.river.go.jp/e/cctv/latest/30010002/C02854.jpg,https://www.river.go.jp/e/cctv/usual/30010002/C02854_heijyou.jpg
和歌山県,紀の川市,高島橋上流右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010049,https://www.river.go.jp/e/cctv/latest/30010049/C03962.jpg,https://www.river.go.jp/e/cctv/usual/30010049/C03962_heijyou.jpg
和歌山県,紀の川市,高島橋上流左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010050,https://www.river.go.jp/e/cctv/latest/30010050/C03963.jpg,https://www.river.go.jp/e/cctv/usual/30010050/C03963_heijyou.jpg
和歌山県,紀の川市,前田,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010051,https://www.river.go.jp/e/cctv/latest/30010051/C03139.jpg,https://www.river.go.jp/e/cctv/usual/30010051/C03139_heijyou.jpg
和歌山県,紀の川市,井ノ口,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010052,https://www.river.go.jp/e/cctv/latest/30010052/C02855.jpg,https://www.river.go.jp/e/cctv/usual/30010052/C02855_heijyou.jpg
和歌山県,岩出市,船戸（左岸）,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010001,https://www.river.go.jp/e/cctv/latest/30010001/C02858.jpg,https://www.river.go.jp/e/cctv/usual/30010001/C02858_heijyou.jpg
和歌山県,岩出市,船戸（右岸）,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010019,https://www.river.go.jp/e/cctv/latest/30010019/C02859.jpg,https://www.river.go.jp/e/cctv/usual/30010019/C02859_heijyou.jpg
和歌山県,岩出市,山崎,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010021,https://www.river.go.jp/e/cctv/latest/30010021/C03331.jpg,https://www.river.go.jp/e/cctv/usual/30010021/C03331_heijyou.jpg
和歌山県,岩出市,岡田,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010023,https://www.river.go.jp/e/cctv/latest/30010023/C03136.jpg,https://www.river.go.jp/e/cctv/usual/30010023/C03136_heijyou.jpg
和歌山県,伊都郡かつらぎ町,西渋田,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010033,https://www.river.go.jp/e/cctv/latest/30010033/C02845.jpg,https://www.river.go.jp/e/cctv/usual/30010033/C02845_heijyou.jpg
和歌山県,伊都郡かつらぎ町,笠田,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010034,https://www.river.go.jp/e/cctv/latest/30010034/C03339.jpg,https://www.river.go.jp/e/cctv/usual/30010034/C03339_heijyou.jpg
和歌山県,伊都郡かつらぎ町,兄井,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010035,https://www.river.go.jp/e/cctv/latest/30010035/C02846.jpg,https://www.river.go.jp/e/cctv/usual/30010035/C02846_heijyou.jpg
和歌山県,伊都郡かつらぎ町,妙寺,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010036,https://www.river.go.jp/e/cctv/latest/30010036/C03340.jpg,https://www.river.go.jp/e/cctv/usual/30010036/C03340_heijyou.jpg
和歌山県,伊都郡九度山町,九度山,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=30010040,https://www.river.go.jp/e/cctv/latest/30010040/C03344.jpg,https://www.river.go.jp/e/cctv/usual/30010040/C03344_heijyou.jpg
鳥取県,鳥取市,千代川河口,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010002,https://www.river.go.jp/e/cctv/latest/31010002/C02644.jpg,https://www.river.go.jp/e/cctv/usual/31010002/C02644.jpg
鳥取県,鳥取市,賀露水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010003,https://www.river.go.jp/e/cctv/latest/31010003/C02694.jpg,https://www.river.go.jp/e/cctv/usual/31010003/C02694.jpg
鳥取県,鳥取市,袋川合流部,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010004,https://www.river.go.jp/e/cctv/latest/31010004/C02689.jpg,
鳥取県,鳥取市,鳥取大橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010005,https://www.river.go.jp/e/cctv/latest/31010005/C02645.jpg,https://www.river.go.jp/e/cctv/usual/31010005/C02645.jpg
鳥取県,鳥取市,八千代橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010006,https://www.river.go.jp/e/cctv/latest/31010006/C02646.jpg,https://www.river.go.jp/e/cctv/usual/31010006/C02646.jpg
鳥取県,鳥取市,安長水防倉庫,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010007,https://www.river.go.jp/e/cctv/latest/31010007/C02670.jpg,https://www.river.go.jp/e/cctv/usual/31010007/C02670.jpg
鳥取県,鳥取市,行徳水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010008,https://www.river.go.jp/e/cctv/latest/31010008/C02647.jpg,https://www.river.go.jp/e/cctv/usual/31010008/C02647.jpg
鳥取県,鳥取市,新袋川合流部,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010009,https://www.river.go.jp/e/cctv/latest/31010009/C02651.jpg,https://www.river.go.jp/e/cctv/usual/31010009/C02651.jpg
鳥取県,鳥取市,菖蒲排水樋門(外水位),"https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=外水位)（CCTVカメラ）""",,
鳥取県,鳥取市,因幡大橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010011,https://www.river.go.jp/e/cctv/latest/31010011/C02652.jpg,https://www.river.go.jp/e/cctv/usual/31010011/C02652.jpg
鳥取県,鳥取市,源太橋下流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010012,https://www.river.go.jp/e/cctv/latest/31010012/C02690.jpg,https://www.river.go.jp/e/cctv/usual/31010012/C02690.jpg
鳥取県,鳥取市,向国安,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010013,https://www.river.go.jp/e/cctv/latest/31010013/C02676.jpg,https://www.river.go.jp/e/cctv/usual/31010013/C02676.jpg
鳥取県,鳥取市,新円通寺橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010014,https://www.river.go.jp/e/cctv/latest/31010014/C02666.jpg,https://www.river.go.jp/e/cctv/usual/31010014/C02666.jpg
鳥取県,鳥取市,千代川広域監視,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010015,https://www.river.go.jp/e/cctv/latest/31010015/C02699.jpg,https://www.river.go.jp/e/cctv/usual/31010015/C02699.jpg
鳥取県,鳥取市,袋河原水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010016,https://www.river.go.jp/e/cctv/latest/31010016/C02746.jpg,https://www.river.go.jp/e/cctv/usual/31010016/C02746.jpg
鳥取県,鳥取市,桜づつみ公園,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010017,https://www.river.go.jp/e/cctv/latest/31010017/C02680.jpg,https://www.river.go.jp/e/cctv/usual/31010017/C02680.jpg
鳥取県,鳥取市,佐貫第二排水樋管,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010018,https://www.river.go.jp/e/cctv/latest/31010018/C02681.jpg,https://www.river.go.jp/e/cctv/usual/31010018/C02681.jpg
鳥取県,鳥取市,佐貫排水樋管,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010019,https://www.river.go.jp/e/cctv/latest/31010019/C02682.jpg,https://www.river.go.jp/e/cctv/usual/31010019/C02682.jpg
鳥取県,鳥取市,用瀬水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010020,https://www.river.go.jp/e/cctv/latest/31010020/C02668.jpg,https://www.river.go.jp/e/cctv/usual/31010020/C02668.jpg
鳥取県,鳥取市,浜坂江津橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010031,https://www.river.go.jp/e/cctv/latest/31010031/C02671.jpg,https://www.river.go.jp/e/cctv/usual/31010031/C02671.jpg
鳥取県,鳥取市,湯所川排水機場１,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010032,https://www.river.go.jp/e/cctv/latest/31010032/C02659.jpg,https://www.river.go.jp/e/cctv/usual/31010032/C02659.jpg
鳥取県,鳥取市,美保橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010021,https://www.river.go.jp/e/cctv/latest/31010021/C02660.jpg,https://www.river.go.jp/e/cctv/usual/31010021/C02660.jpg
鳥取県,鳥取市,興南大橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010022,https://www.river.go.jp/e/cctv/latest/31010022/C02661.jpg,https://www.river.go.jp/e/cctv/usual/31010022/C02661.jpg
鳥取県,鳥取市,大杙堰,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010023,https://www.river.go.jp/e/cctv/latest/31010023/C02662.jpg,https://www.river.go.jp/e/cctv/usual/31010023/C02662.jpg
鳥取県,鳥取市,新今在家橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010024,https://www.river.go.jp/e/cctv/latest/31010024/C02663.jpg,https://www.river.go.jp/e/cctv/usual/31010024/C02663.jpg
鳥取県,鳥取市,宮ノ下水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010025,https://www.river.go.jp/e/cctv/latest/31010025/C02664.jpg,https://www.river.go.jp/e/cctv/usual/31010025/C02664.jpg
鳥取県,鳥取市,町屋広場,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010026,https://www.river.go.jp/e/cctv/latest/31010026/C02672.jpg,https://www.river.go.jp/e/cctv/usual/31010026/C02672.jpg
鳥取県,鳥取市,麻生排水樋管,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010027,https://www.river.go.jp/e/cctv/latest/31010027/C02673.jpg,https://www.river.go.jp/e/cctv/usual/31010027/C02673.jpg
鳥取県,鳥取市,麻生排水樋門,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010028,https://www.river.go.jp/e/cctv/latest/31010028/C02674.jpg,https://www.river.go.jp/e/cctv/usual/31010028/C02674.jpg
鳥取県,鳥取市,谷広場,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010029,https://www.river.go.jp/e/cctv/latest/31010029/C02675.jpg,https://www.river.go.jp/e/cctv/usual/31010029/C02675.jpg
鳥取県,鳥取市,谷水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010030,https://www.river.go.jp/e/cctv/latest/31010030/C02695.jpg,https://www.river.go.jp/e/cctv/usual/31010030/C02695.jpg
鳥取県,鳥取市,片山水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=31010033,https://www.river.go.jp/e/cctv/latest/31010033/C02669.jpg,https://www.river.go.jp/e/cctv/usual/31010033/C02669.jpg
鳥取県,米子市,日吉津,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22293010,https://www.river.go.jp/e/cctv/latest/22293010/C01976.jpg,https://www.river.go.jp/e/cctv/usual/22293010/C01976.jpg
鳥取県,米子市,上福原警報所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22293011,https://www.river.go.jp/e/cctv/latest/22293011/C01957.jpg,https://www.river.go.jp/e/cctv/usual/22293011/C01957.jpg
鳥取県,米子市,車尾水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22293012,https://www.river.go.jp/e/cctv/latest/22293012/C01977.jpg,https://www.river.go.jp/e/cctv/usual/22293012/C01977.jpg
鳥取県,米子市,日野川堰右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22293013,https://www.river.go.jp/e/cctv/latest/22293013/C01959.jpg,https://www.river.go.jp/e/cctv/usual/22293013/C01959.jpg
鳥取県,米子市,八幡橋左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22293026,https://www.river.go.jp/e/cctv/latest/22293026/C01963.jpg,https://www.river.go.jp/e/cctv/usual/22293026/C01963.jpg
鳥取県,米子市,福市水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=22293004,https://www.river.go.jp/e/cctv/latest/22293004/C01973.jpg,https://www.river.go.jp/e/cctv/usual/22293004/C01973.jpg
